state,SA3_code,SA3_name,year_start,year_close,age,num_registered,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,Remoteness ,State,Latitude,Longitude
NT,70201,Alice Springs,2012,2013,1,740,664,76,89.7,,,,
NT,70202,Barkly,2012,2013,1,107,99,8,92.7,,,,
NT,70203,Daly - Tiwi - West Arnhem,2012,2013,1,221,204,17,92.4,,,,
NT,70204,East Arnhem,2012,2013,1,248,237,11,95.5,,,,
NT,70205,Katherine,2012,2013,1,417,380,37,91.1,,,,
ACT,80101,Belconnen,2012,2013,1,1425,1348,77,94.6,,,,
ACT,80102,Cotter - Namadgi,2012,2013,1,NP,NP,NP,NP,,,,
ACT,80103,Fyshwick - Pialligo - Hume,2012,2013,1,NP,NP,NP,NP,,,,
ACT,80104,Gungahlin,2012,2013,1,1116,1044,72,93.5,,,,
ACT,80105,North Canberra,2012,2013,1,542,506,36,93.4,,,,
ACT,80106,South Canberra,2012,2013,1,315,260,55,82.5,,,,
ACT,80107,Tuggeranong,2012,2013,1,1259,1159,100,92.1,,,,
ACT,80108,Weston Creek,2012,2013,1,344,326,18,94.8,,,,
ACT,80109,Woden,2012,2013,1,360,326,34,90.6,,,,
OTH,90101,Christmas Island,2012,2013,1,NP,NP,NP,NP,,,,
OTH,90102,Cocos (Keeling) Islands,2012,2013,1,NP,NP,NP,NP,,,,
OTH,90103,Jervis Bay,2012,2013,1,NP,NP,NP,NP,,,,
NSW,10101,Goulburn - Yass,2012,2013,2,844,812,32,96.2,,,,
NSW,10102,Queanbeyan,2012,2013,2,773,732,41,94.7,,,,
NSW,10103,Snowy Mountains,2012,2013,2,197,181,16,91.9,,,,
NSW,10104,South Coast,2012,2013,2,709,643,66,90.7,,,,
NSW,10201,Gosford,2012,2013,2,2053,1897,156,92.4,,,,
NSW,10202,Wyong,2012,2013,2,2047,1936,111,94.6,,,,
NSW,10301,Bathurst,2012,2013,2,625,600,25,95.9,,,,
NSW,10302,Lachlan Valley,2012,2013,2,709,680,29,95.8,,,,
NSW,10303,Lithgow - Mudgee,2012,2013,2,600,559,41,93.1,,,,
NSW,10304,Orange,2012,2013,2,906,857,49,94.6,,,,
NSW,10401,Clarence Valley,2012,2013,2,561,521,40,92.8,,,,
NSW,10402,Coffs Harbour,2012,2013,2,1001,893,108,89.2,,,,
NSW,10501,Bourke - Cobar - Coonamble,2012,2013,2,413,385,28,93.4,,,,
NSW,10502,Broken Hill and Far West,2012,2013,2,273,250,23,91.5,,,,
NSW,10503,Dubbo,2012,2013,2,1005,944,61,93.9,,,,
NSW,10601,Lower Hunter,2012,2013,2,1251,1199,52,95.9,,,,
NSW,10602,Maitland,2012,2013,2,1019,983,36,96.5,,,,
NSW,10603,Port Stephens,2012,2013,2,814,766,48,94.2,,,,
NSW,10604,Upper Hunter,2012,2013,2,473,446,27,94.3,,,,
NSW,10701,Dapto - Port Kembla,2012,2013,2,936,881,55,94.1,,,,
NSW,10702,Illawarra Catchment Reserve,2012,2013,2,NP,NP,NP,NP,,,,
NSW,10703,Kiama - Shellharbour,2012,2013,2,1030,979,51,95,,,,
NSW,10704,Wollongong,2012,2013,2,1462,1350,112,92.3,,,,
NSW,10801,Great Lakes,2012,2013,2,277,258,19,93,,,,
NSW,10802,Kempsey - Nambucca,2012,2013,2,577,523,54,90.6,,,,
NSW,10803,Lord Howe Island,2012,2013,2,NP,NP,NP,NP,,,,
NSW,10804,Port Macquarie,2012,2013,2,828,781,47,94.3,,,,
NSW,10805,Taree - Gloucester,2012,2013,2,577,542,35,94,,,,
NSW,10901,Albury,2012,2013,2,773,732,41,94.7,,,,
NSW,10902,Lower Murray,2012,2013,2,138,131,7,94.9,,,,
NSW,10903,Upper Murray exc. Albury,2012,2013,2,448,426,22,95.1,,,,
NSW,11001,Armidale,2012,2013,2,435,411,24,94.6,,,,
NSW,11002,Inverell - Tenterfield,2012,2013,2,496,469,27,94.5,,,,
NSW,11003,Moree - Narrabri,2012,2013,2,503,463,40,92,,,,
NSW,11004,Tamworth - Gunnedah,2012,2013,2,1146,1111,35,97,,,,
NSW,11101,Lake Macquarie - East,2012,2013,2,1521,1445,76,95,,,,
NSW,11102,Lake Macquarie - West,2012,2013,2,843,796,47,94.3,,,,
NSW,11103,Newcastle,2012,2013,2,2005,1880,125,93.8,,,,
NSW,11201,Richmond Valley - Coastal,2012,2013,2,865,706,159,81.6,,,,
NSW,11202,Richmond Valley - Hinterland,2012,2013,2,893,774,119,86.6,,,,
NSW,11203,Tweed Valley,2012,2013,2,905,816,89,90.1,,,,
NSW,11301,Griffith - Murrumbidgee (West),2012,2013,2,723,688,35,95.2,,,,
NSW,11302,Tumut - Tumbarumba,2012,2013,2,172,161,11,93.7,,,,
NSW,11303,Wagga Wagga,2012,2013,2,1227,1161,66,94.7,,,,
NSW,11401,Shoalhaven,2012,2013,2,1122,1059,63,94.4,,,,
NSW,11402,Southern Highlands,2012,2013,2,545,502,43,92.1,,,,
NSW,11501,Baulkham Hills,2012,2013,2,1784,1656,128,92.8,,,,
NSW,11502,Dural - Wisemans Ferry,2012,2013,2,281,262,19,93.1,,,,
NSW,11503,Hawkesbury,2012,2013,2,306,288,18,94.1,,,,
NSW,11504,Rouse Hill - McGraths Hill,2012,2013,2,454,430,24,94.7,,,,
NSW,11601,Blacktown,2012,2013,2,2102,1935,167,92.1,,,,
NSW,11602,Blacktown - North,2012,2013,2,1379,1308,71,94.8,,,,
NSW,11603,Mount Druitt,2012,2013,2,1905,1717,188,90.1,,,,
NSW,11701,Botany,2012,2013,2,553,518,35,93.7,,,,
NSW,11702,Marrickville - Sydenham - Petersham,2012,2013,2,698,650,48,93.2,,,,
NSW,11703,Sydney Inner City,2012,2013,2,1734,1520,214,87.6,,,,
NSW,11801,Eastern Suburbs - North,2012,2013,2,1743,1524,219,87.4,,,,
NSW,11802,Eastern Suburbs - South,2012,2013,2,1695,1548,147,91.3,,,,
NSW,11901,Bankstown,2012,2013,2,2613,2401,212,91.9,,,,
NSW,11902,Canterbury,2012,2013,2,2234,2050,184,91.7,,,,
NSW,11903,Hurstville,2012,2013,2,1594,1435,159,90,,,,
NSW,11904,Kogarah - Rockdale,2012,2013,2,1882,1706,176,90.7,,,,
NSW,12001,Canada Bay,2012,2013,2,1107,1004,103,90.7,,,,
NSW,12002,Leichhardt,2012,2013,2,955,891,64,93.3,,,,
NSW,12003,Strathfield - Burwood - Ashfield,2012,2013,2,1791,1626,165,90.7,,,,
NSW,12101,Chatswood - Lane Cove,2012,2013,2,1497,1359,138,90.8,,,,
NSW,12102,Hornsby,2012,2013,2,1111,1031,80,92.8,,,,
NSW,12103,Ku-ring-gai,2012,2013,2,1232,1112,120,90.3,,,,
NSW,12104,North Sydney - Mosman,2012,2013,2,1136,1012,124,89.2,,,,
NSW,12201,Manly,2012,2013,2,637,563,74,88.4,,,,
NSW,12202,Pittwater,2012,2013,2,813,743,70,91.4,,,,
NSW,12203,Warringah,2012,2013,2,2149,1945,204,90.5,,,,
NSW,12301,Camden,2012,2013,2,893,837,56,93.7,,,,
NSW,12302,Campbelltown (NSW),2012,2013,2,2465,2284,181,92.6,,,,
NSW,12303,Wollondilly,2012,2013,2,539,512,27,94.9,,,,
NSW,12401,Blue Mountains,2012,2013,2,902,803,99,89,,,,
NSW,12402,Blue Mountains - South,2012,2013,2,NP,NP,NP,NP,,,,
NSW,12403,Penrith,2012,2013,2,2013,1897,116,94.2,,,,
NSW,12404,Richmond - Windsor,2012,2013,2,511,483,28,94.4,,,,
NSW,12405,St Marys,2012,2013,2,915,851,64,92.9,,,,
NSW,12501,Auburn,2012,2013,2,1385,1236,149,89.3,,,,
NSW,12502,Carlingford,2012,2013,2,786,720,66,91.6,,,,
NSW,12503,Merrylands - Guildford,2012,2013,2,2631,2412,219,91.7,,,,
NSW,12504,Parramatta,2012,2013,2,2179,2001,178,91.8,,,,
NSW,12601,Pennant Hills - Epping,2012,2013,2,460,425,35,92.5,,,,
NSW,12602,Ryde - Hunters Hill,2012,2013,2,1584,1466,118,92.5,,,,
NSW,12701,Bringelly - Green Valley,2012,2013,2,1285,1205,80,93.7,,,,
NSW,12702,Fairfield,2012,2013,2,2478,2270,208,91.6,,,,
NSW,12703,Liverpool,2012,2013,2,1920,1759,161,91.6,,,,
NSW,12801,Cronulla - Miranda - Caringbah,2012,2013,2,1303,1213,90,93.1,,,,
NSW,12802,Sutherland - Menai - Heathcote,2012,2013,2,1554,1485,69,95.6,,,,
VIC,20101,Ballarat,2012,2013,2,1318,1242,76,94.2,,,,
VIC,20102,Creswick - Daylesford - Ballan,2012,2013,2,327,297,30,90.8,,,,
VIC,20103,Maryborough - Pyrenees,2012,2013,2,251,240,11,95.3,,,,
VIC,20201,Bendigo,2012,2013,2,1196,1133,63,94.7,,,,
VIC,20202,Heathcote - Castlemaine - Kyneton,2012,2013,2,442,398,44,90.2,,,,
VIC,20203,Loddon - Elmore,2012,2013,2,145,132,13,91.2,,,,
VIC,20301,Barwon - West,2012,2013,2,223,215,8,96.4,,,,
VIC,20302,Geelong,2012,2013,2,2234,2121,113,94.9,,,,
VIC,20303,Surf Coast - Bellarine Peninsula,2012,2013,2,758,712,46,93.9,,,,
VIC,20401,Upper Goulburn Valley,2012,2013,2,557,510,47,91.5,,,,
VIC,20402,Wangaratta - Benalla,2012,2013,2,497,468,29,94.2,,,,
VIC,20403,Wodonga - Alpine,2012,2013,2,859,819,40,95.3,,,,
VIC,20501,Baw Baw,2012,2013,2,587,551,36,93.9,,,,
VIC,20502,Gippsland - East,2012,2013,2,460,443,17,96.3,,,,
VIC,20503,Gippsland - South West,2012,2013,2,652,621,31,95.2,,,,
VIC,20504,Latrobe Valley,2012,2013,2,991,948,43,95.7,,,,
VIC,20505,Wellington,2012,2013,2,526,506,20,96.2,,,,
VIC,20601,Brunswick - Coburg,2012,2013,2,1009,928,81,91.9,,,,
VIC,20602,Darebin - South,2012,2013,2,650,612,38,94.1,,,,
VIC,20603,Essendon,2012,2013,2,766,716,50,93.5,,,,
VIC,20604,Melbourne City,2012,2013,2,766,666,100,87,,,,
VIC,20605,Port Phillip,2012,2013,2,1041,959,82,92.1,,,,
VIC,20606,Stonnington - West,2012,2013,2,503,438,65,87.1,,,,
VIC,20607,Yarra,2012,2013,2,873,820,53,94,,,,
VIC,20701,Boroondara,2012,2013,2,1639,1523,116,92.9,,,,
VIC,20702,Manningham - West,2012,2013,2,912,824,88,90.3,,,,
VIC,20703,Whitehorse - West,2012,2013,2,1111,1024,87,92.2,,,,
VIC,20801,Bayside,2012,2013,2,1126,1021,105,90.7,,,,
VIC,20802,Glen Eira,2012,2013,2,1848,1712,136,92.7,,,,
VIC,20803,Kingston,2012,2013,2,1587,1490,97,93.8,,,,
VIC,20804,Stonnington - East,2012,2013,2,454,434,20,95.7,,,,
VIC,20901,Banyule,2012,2013,2,1594,1495,99,93.8,,,,
VIC,20902,Darebin - North,2012,2013,2,1211,1122,89,92.6,,,,
VIC,20903,Nillumbik - Kinglake,2012,2013,2,741,676,65,91.2,,,,
VIC,20904,Whittlesea - Wallan,2012,2013,2,2795,2658,137,95.1,,,,
VIC,21001,Keilor,2012,2013,2,635,597,38,94.1,,,,
VIC,21002,Macedon Ranges,2012,2013,2,345,320,25,92.6,,,,
VIC,21003,Moreland - North,2012,2013,2,1015,911,104,89.7,,,,
VIC,21004,Sunbury,2012,2013,2,524,496,28,94.7,,,,
VIC,21005,Tullamarine - Broadmeadows,2012,2013,2,2237,2080,157,93,,,,
VIC,21101,Knox,2012,2013,2,1846,1722,124,93.3,,,,
VIC,21102,Manningham - East,2012,2013,2,259,235,24,90.8,,,,
VIC,21103,Maroondah,2012,2013,2,1454,1342,112,92.3,,,,
VIC,21104,Whitehorse - East,2012,2013,2,726,685,41,94.3,,,,
VIC,21105,Yarra Ranges,2012,2013,2,1835,1682,153,91.7,,,,
VIC,21201,Cardinia,2012,2013,2,1342,1251,91,93.2,,,,
VIC,21202,Casey - North,2012,2013,2,1795,1694,101,94.4,,,,
VIC,21203,Casey - South,2012,2013,2,2415,2282,133,94.5,,,,
VIC,21204,Dandenong,2012,2013,2,2335,2113,222,90.5,,,,
VIC,21205,Monash,2012,2013,2,1749,1607,142,91.9,,,,
VIC,21301,Brimbank,2012,2013,2,2587,2391,196,92.4,,,,
VIC,21302,Hobsons Bay,2012,2013,2,1235,1171,64,94.8,,,,
VIC,21303,Maribyrnong,2012,2013,2,1183,1098,85,92.8,,,,
VIC,21304,Melton - Bacchus Marsh,2012,2013,2,2265,2110,155,93.1,,,,
VIC,21305,Wyndham,2012,2013,2,3668,3387,281,92.3,,,,
VIC,21401,Frankston,2012,2013,2,1811,1705,106,94.2,,,,
VIC,21402,Mornington Peninsula,2012,2013,2,1738,1615,123,92.9,,,,
VIC,21501,Grampians,2012,2013,2,662,640,22,96.7,,,,
VIC,21502,Mildura,2012,2013,2,702,655,47,93.3,,,,
VIC,21503,Murray River - Swan Hill,2012,2013,2,515,483,32,93.8,,,,
VIC,21601,Campaspe,2012,2013,2,483,453,30,93.8,,,,
VIC,21602,Moira,2012,2013,2,323,308,15,95.2,,,,
VIC,21603,Shepparton,2012,2013,2,861,808,53,93.8,,,,
VIC,21701,Glenelg - Southern Grampians,2012,2013,2,388,374,14,96.4,,,,
VIC,21702,Warrnambool - Otway Ranges,2012,2013,2,1085,1024,61,94.4,,,,
QLD,30101,Capalaba,2012,2013,2,997,925,72,92.8,,,,
QLD,30102,Cleveland - Stradbroke,2012,2013,2,931,846,85,90.9,,,,
QLD,30103,Wynnum - Manly,2012,2013,2,988,902,86,91.2,,,,
QLD,30201,Bald Hills - Everton Park,2012,2013,2,536,502,34,93.6,,,,
QLD,30202,Chermside,2012,2013,2,943,881,62,93.4,,,,
QLD,30203,Nundah,2012,2013,2,511,473,38,92.6,,,,
QLD,30204,Sandgate,2012,2013,2,748,687,61,91.9,,,,
QLD,30301,Carindale,2012,2013,2,656,611,45,93.2,,,,
QLD,30302,Holland Park - Yeronga,2012,2013,2,886,813,73,91.8,,,,
QLD,30303,Mt Gravatt,2012,2013,2,887,807,80,91,,,,
QLD,30304,Nathan,2012,2013,2,552,509,43,92.2,,,,
QLD,30305,Rocklea - Acacia Ridge,2012,2013,2,835,787,48,94.3,,,,
QLD,30306,Sunnybank,2012,2013,2,587,531,56,90.4,,,,
QLD,30401,Centenary,2012,2013,2,447,418,29,93.4,,,,
QLD,30402,Kenmore - Brookfield - Moggill,2012,2013,2,529,486,43,91.9,,,,
QLD,30403,Sherwood - Indooroopilly,2012,2013,2,470,435,35,92.4,,,,
QLD,30404,The Gap - Enoggera,2012,2013,2,674,622,52,92.4,,,,
QLD,30501,Brisbane Inner,2012,2013,2,477,416,61,87.1,,,,
QLD,30502,Brisbane Inner - East,2012,2013,2,535,492,43,92.1,,,,
QLD,30503,Brisbane Inner - North,2012,2013,2,866,800,66,92.4,,,,
QLD,30504,Brisbane Inner - West,2012,2013,2,651,613,38,94.1,,,,
QLD,30601,Cairns - North,2012,2013,2,688,631,57,91.6,,,,
QLD,30602,Cairns - South,2012,2013,2,1635,1543,92,94.4,,,,
QLD,30603,Innisfail - Cassowary Coast,2012,2013,2,516,486,30,94.3,,,,
QLD,30604,Port Douglas - Daintree,2012,2013,2,142,132,10,93,,,,
QLD,30605,Tablelands (East) - Kuranda,2012,2013,2,506,449,57,88.8,,,,
QLD,30701,Darling Downs (West) - Maranoa,2012,2013,2,678,641,37,94.5,,,,
QLD,30702,Darling Downs - East,2012,2013,2,621,581,40,93.7,,,,
QLD,30703,Granite Belt,2012,2013,2,512,470,42,91.7,,,,
QLD,30801,Central Highlands (Qld),2012,2013,2,580,547,33,94.3,,,,
QLD,30802,Gladstone - Biloela,2012,2013,2,1166,1078,88,92.5,,,,
QLD,30803,Rockhampton,2012,2013,2,1590,1483,107,93.3,,,,
QLD,30901,Broadbeach - Burleigh,2012,2013,2,683,627,56,91.9,,,,
QLD,30902,Coolangatta,2012,2013,2,601,539,62,89.6,,,,
QLD,30903,Gold Coast - North,2012,2013,2,717,657,60,91.5,,,,
QLD,30904,Gold Coast Hinterland,2012,2013,2,207,186,21,89.8,,,,
QLD,30905,Mudgeeraba - Tallebudgera,2012,2013,2,376,338,38,90,,,,
QLD,30906,Nerang,2012,2013,2,941,868,73,92.2,,,,
QLD,30907,Ormeau - Oxenford,2012,2013,2,1665,1550,115,93.1,,,,
QLD,30908,Robina,2012,2013,2,570,529,41,92.7,,,,
QLD,30909,Southport,2012,2013,2,672,617,55,91.8,,,,
QLD,30910,Surfers Paradise,2012,2013,2,299,263,36,88,,,,
QLD,31001,Forest Lake - Oxley,2012,2013,2,1134,1047,87,92.3,,,,
QLD,31002,Ipswich Hinterland,2012,2013,2,745,700,45,94,,,,
QLD,31003,Ipswich Inner,2012,2013,2,1538,1444,94,93.9,,,,
QLD,31004,Springfield - Redbank,2012,2013,2,1547,1404,143,90.8,,,,
QLD,31101,Beaudesert,2012,2013,2,175,164,11,93.7,,,,
QLD,31102,Beenleigh,2012,2013,2,622,581,41,93.4,,,,
QLD,31103,Browns Plains,2012,2013,2,1403,1284,119,91.5,,,,
QLD,31104,Jimboomba,2012,2013,2,576,547,29,95.1,,,,
QLD,31105,Loganlea - Carbrook,2012,2013,2,910,845,65,92.9,,,,
QLD,31106,Springwood - Kingston,2012,2013,2,1384,1258,126,90.9,,,,
QLD,31201,Bowen Basin - North,2012,2013,2,601,569,32,94.7,,,,
QLD,31202,Mackay,2012,2013,2,1694,1591,103,93.9,,,,
QLD,31203,Whitsunday,2012,2013,2,257,247,10,96.1,,,,
QLD,31301,Bribie - Beachmere,2012,2013,2,288,268,20,93.2,,,,
QLD,31302,Caboolture,2012,2013,2,966,906,60,93.8,,,,
QLD,31303,Caboolture Hinterland,2012,2013,2,130,122,8,93.5,,,,
QLD,31304,Narangba - Burpengary,2012,2013,2,999,929,70,93,,,,
QLD,31305,Redcliffe,2012,2013,2,697,641,56,92,,,,
QLD,31401,Hills District,2012,2013,2,1141,1066,75,93.4,,,,
QLD,31402,North Lakes,2012,2013,2,1015,950,65,93.6,,,,
QLD,31403,Strathpine,2012,2013,2,540,515,25,95.4,,,,
QLD,31501,Far North,2012,2013,2,551,526,25,95.4,,,,
QLD,31502,Outback - North,2012,2013,2,669,628,41,93.8,,,,
QLD,31503,Outback - South,2012,2013,2,314,303,11,96.7,,,,
QLD,31601,Buderim,2012,2013,2,480,431,49,89.8,,,,
QLD,31602,Caloundra,2012,2013,2,841,782,59,93,,,,
QLD,31603,Maroochy,2012,2013,2,665,591,74,88.9,,,,
QLD,31604,Nambour - Pomona,2012,2013,2,675,582,93,86.3,,,,
QLD,31605,Noosa,2012,2013,2,364,325,39,89.1,,,,
QLD,31606,Sunshine Coast Hinterland,2012,2013,2,565,496,69,87.9,,,,
QLD,31701,Toowoomba,2012,2013,2,2066,1936,130,93.7,,,,
QLD,31801,Charters Towers - Ayr - Ingham,2012,2013,2,542,517,25,95.4,,,,
QLD,31802,Townsville,2012,2013,2,2766,2611,155,94.4,,,,
QLD,31901,Bundaberg,2012,2013,2,977,919,58,94.1,,,,
QLD,31902,Burnett,2012,2013,2,651,593,58,91,,,,
QLD,31903,Gympie - Cooloola,2012,2013,2,573,521,52,90.9,,,,
QLD,31904,Hervey Bay,2012,2013,2,582,543,39,93.3,,,,
QLD,31905,Maryborough,2012,2013,2,483,447,36,92.4,,,,
SA,40101,Adelaide City,2012,2013,2,136,116,20,84.6,,,,
SA,40102,Adelaide Hills,2012,2013,2,803,722,81,90,,,,
SA,40103,Burnside,2012,2013,2,362,324,38,89.5,,,,
SA,40104,Campbelltown (SA),2012,2013,2,511,462,49,90.4,,,,
SA,40105,Norwood - Payneham - St Peters,2012,2013,2,364,334,30,91.5,,,,
SA,40106,Prospect - Walkerville,2012,2013,2,306,290,16,94.8,,,,
SA,40107,Unley,2012,2013,2,386,345,41,89.5,,,,
SA,40201,Gawler - Two Wells,2012,2013,2,401,380,21,94.7,,,,
SA,40202,Playford,2012,2013,2,1390,1276,114,91.8,,,,
SA,40203,Port Adelaide - East,2012,2013,2,876,810,66,92.4,,,,
SA,40204,Salisbury,2012,2013,2,1896,1800,96,94.9,,,,
SA,40205,Tea Tree Gully,2012,2013,2,1034,974,60,94.2,,,,
SA,40301,Holdfast Bay,2012,2013,2,331,306,25,92.5,,,,
SA,40302,Marion,2012,2013,2,978,898,80,91.8,,,,
SA,40303,Mitcham,2012,2013,2,696,645,51,92.7,,,,
SA,40304,Onkaparinga,2012,2013,2,2220,2059,161,92.7,,,,
SA,40401,Charles Sturt,2012,2013,2,1241,1124,117,90.6,,,,
SA,40402,Port Adelaide - West,2012,2013,2,669,597,72,89.2,,,,
SA,40403,West Torrens,2012,2013,2,645,589,56,91.4,,,,
SA,40501,Barossa,2012,2013,2,411,391,20,95.2,,,,
SA,40502,Lower North,2012,2013,2,237,230,7,97,,,,
SA,40503,Mid North,2012,2013,2,289,274,15,94.8,,,,
SA,40504,Yorke Peninsula,2012,2013,2,260,243,17,93.5,,,,
SA,40601,Eyre Peninsula and South West,2012,2013,2,767,730,37,95.2,,,,
SA,40602,Outback - North and East,2012,2013,2,342,308,34,90.1,,,,
SA,40701,Fleurieu - Kangaroo Island,2012,2013,2,437,401,36,91.8,,,,
SA,40702,Limestone Coast,2012,2013,2,800,763,37,95.4,,,,
SA,40703,Murray and Mallee,2012,2013,2,738,690,48,93.5,,,,
WA,50101,Augusta - Margaret River - Busselton,2012,2013,2,621,558,63,89.9,,,,
WA,50102,Bunbury,2012,2013,2,1365,1242,123,90.9,,,,
WA,50103,Manjimup,2012,2013,2,253,231,22,91.3,,,,
WA,50201,Mandurah,2012,2013,2,1183,1086,97,91.8,,,,
WA,50301,Cottesloe - Claremont,2012,2013,2,612,523,89,85.4,,,,
WA,50302,Perth City,2012,2013,2,1140,1012,128,88.8,,,,
WA,50401,Bayswater - Bassendean,2012,2013,2,1061,952,109,89.7,,,,
WA,50402,Mundaring,2012,2013,2,471,419,52,88.8,,,,
WA,50403,Swan,2012,2013,2,1601,1456,145,91,,,,
WA,50501,Joondalup,2012,2013,2,2016,1822,194,90.4,,,,
WA,50502,Stirling,2012,2013,2,2512,2259,253,89.9,,,,
WA,50503,Wanneroo,2012,2013,2,2826,2576,250,91.1,,,,
WA,50601,Armadale,2012,2013,2,1122,1005,117,89.6,,,,
WA,50602,Belmont - Victoria Park,2012,2013,2,921,819,102,88.9,,,,
WA,50603,Canning,2012,2013,2,1243,1118,125,89.9,,,,
WA,50604,Gosnells,2012,2013,2,1728,1552,176,89.8,,,,
WA,50605,Kalamunda,2012,2013,2,716,659,57,92.1,,,,
WA,50606,Serpentine - Jarrahdale,2012,2013,2,301,281,20,93.4,,,,
WA,50607,South Perth,2012,2013,2,426,372,54,87.3,,,,
WA,50701,Cockburn,2012,2013,2,1485,1357,128,91.4,,,,
WA,50702,Fremantle,2012,2013,2,380,331,49,87.1,,,,
WA,50703,Kwinana,2012,2013,2,574,512,62,89.2,,,,
WA,50704,Melville,2012,2013,2,1118,990,128,88.6,,,,
WA,50705,Rockingham,2012,2013,2,1776,1610,166,90.7,,,,
WA,50801,Esperance,2012,2013,2,235,221,14,94,,,,
WA,50802,Gascoyne,2012,2013,2,134,124,10,92.5,,,,
WA,50803,Goldfields,2012,2013,2,706,640,66,90.6,,,,
WA,50804,Kimberley,2012,2013,2,660,631,29,95.6,,,,
WA,50805,Mid West,2012,2013,2,842,793,49,94.2,,,,
WA,50806,Pilbara,2012,2013,2,887,827,60,93.2,,,,
WA,50901,Albany,2012,2013,2,735,677,58,92.1,,,,
WA,50902,Wheat Belt - North,2012,2013,2,698,667,31,95.5,,,,
WA,50903,Wheat Belt - South,2012,2013,2,291,272,19,93.4,,,,
TAS,60101,Brighton,2012,2013,2,263,249,14,94.8,,,,
TAS,60102,Hobart - North East,2012,2013,2,645,612,33,94.9,,,,
TAS,60103,Hobart - North West,2012,2013,2,716,685,31,95.7,,,,
TAS,60104,Hobart - South and West,2012,2013,2,419,395,24,94.2,,,,
TAS,60105,Hobart Inner,2012,2013,2,514,478,36,93.1,,,,
TAS,60106,Sorell - Dodges Ferry,2012,2013,2,193,183,10,94.8,,,,
TAS,60201,Launceston,2012,2013,2,968,914,54,94.5,,,,
TAS,60202,Meander Valley - West Tamar,2012,2013,2,245,234,11,95.5,,,,
TAS,60203,North East,2012,2013,2,384,360,24,93.7,,,,
TAS,60301,Central Highlands (Tas.),2012,2013,2,157,148,9,93.9,,,,
TAS,60302,Huon - Bruny Island,2012,2013,2,183,159,24,86.9,,,,
TAS,60303,South East Coast,2012,2013,2,NP,NP,NP,93.8,,,,
TAS,60401,Burnie - Ulverstone,2012,2013,2,577,554,23,96.1,,,,
TAS,60402,Devonport,2012,2013,2,518,481,37,92.9,,,,
TAS,60403,West Coast,2012,2013,2,262,246,16,93.9,,,,
NT,70101,Darwin City,2012,2013,2,292,268,24,91.8,,,,
NT,70102,Darwin Suburbs,2012,2013,2,858,767,91,89.4,,,,
NT,70103,Litchfield,2012,2013,2,285,271,14,95.1,,,,
NT,70104,Palmerston,2012,2013,2,625,594,31,95.1,,,,
NT,70201,Alice Springs,2012,2013,2,662,624,38,94.2,,,,
NT,70202,Barkly,2012,2013,2,NP,NP,NP,94.7,,,,
NT,70203,Daly - Tiwi - West Arnhem,2012,2013,2,218,210,8,96.4,,,,
NT,70204,East Arnhem,2012,2013,2,274,258,16,94.5,,,,
NT,70205,Katherine,2012,2013,2,366,356,10,97.5,,,,
ACT,80101,Belconnen,2012,2013,2,1421,1319,102,92.8,,,,
ACT,80102,Cotter - Namadgi,2012,2013,2,NP,NP,NP,NP,,,,
ACT,80103,Fyshwick - Pialligo - Hume,2012,2013,2,NP,NP,NP,NP,,,,
ACT,80104,Gungahlin,2012,2013,2,1084,1032,52,95.2,,,,
ACT,80105,North Canberra,2012,2013,2,510,465,45,91.2,,,,
ACT,80106,South Canberra,2012,2013,2,269,236,33,87.7,,,,
ACT,80107,Tuggeranong,2012,2013,2,1322,1237,85,93.6,,,,
ACT,80108,Weston Creek,2012,2013,2,306,291,15,94.8,,,,
ACT,80109,Woden,2012,2013,2,386,357,29,92.5,,,,
OTH,90101,Christmas Island,2012,2013,2,NP,NP,NP,NP,,,,
OTH,90102,Cocos (Keeling) Islands,2012,2013,2,NP,NP,NP,NP,,,,
OTH,90103,Jervis Bay,2012,2013,2,NP,NP,NP,NP,,,,
NSW,10101,Goulburn - Yass,2012,2013,5,930,865,65,93,,,,
NSW,10102,Queanbeyan,2012,2013,5,752,705,47,93.7,,,,
NSW,10103,Snowy Mountains,2012,2013,5,252,236,16,93.7,,,,
NSW,10104,South Coast,2012,2013,5,756,670,86,88.6,,,,
NSW,10201,Gosford,2012,2013,5,2172,1974,198,90.9,,,,
NSW,10202,Wyong,2012,2013,5,2241,2119,122,94.6,,,,
NSW,10301,Bathurst,2012,2013,5,608,580,28,95.3,,,,
NSW,10302,Lachlan Valley,2012,2013,5,822,775,47,94.3,,,,
NSW,10303,Lithgow - Mudgee,2012,2013,5,614,584,30,95.1,,,,
NSW,10304,Orange,2012,2013,5,889,827,62,93.1,,,,
NSW,10401,Clarence Valley,2012,2013,5,624,575,49,92.1,,,,
NSW,10402,Coffs Harbour,2012,2013,5,1131,992,139,87.7,,,,
NSW,10501,Bourke - Cobar - Coonamble,2012,2013,5,399,368,31,92.2,,,,
NSW,10502,Broken Hill and Far West,2012,2013,5,275,263,12,95.6,,,,
NSW,10503,Dubbo,2012,2013,5,1005,945,60,94,,,,
NSW,10601,Lower Hunter,2012,2013,5,1292,1224,68,94.7,,,,
NSW,10602,Maitland,2012,2013,5,1019,973,46,95.5,,,,
