"","SA1_MAINCODE_2016","SA3_CODE_2016","POA_CODE_2016"
"80447",10704114827,10704,"2515"
"80448",10704114804,10704,"2515"
"80449",10704115038,10704,"2517"
"80450",10704115038,10704,"2517"
"80451",10704114527,10704,"2518"
"80452",10704115039,10704,"2517"
"80453",10704115039,10704,"2517"
"80454",10704114805,10704,"2515"
"80455",10704114803,10704,"2515"
"80456",10704115046,10704,"2516"
"80457",10704114828,10704,"2515"
"80458",10704114822,10704,"2515"
"80459",10704114822,10704,"2515"
"80460",10701113301,10701,"2505"
"80461",10704114807,10704,"2515"
"80462",10704114808,10704,"2515"
"80463",10704114809,10704,"2515"
"80464",10701113301,10701,"2505"
"80465",10704114811,10704,"2515"
"80466",10704114811,10704,"2515"
"80467",10704154820,10704,"2500"
"80468",10704154810,10704,"2500"
"80469",10704154818,10704,"2500"
"80470",10704154824,10704,"2500"
"80471",10704114418,10704,"2500"
"80472",10704114445,10704,"2518"
"80473",10704114445,10704,"2518"
"80474",10704114443,10704,"2518"
"80475",10704114519,10704,"2518"
"80476",10704114515,10704,"2518"
"80477",10704114533,10704,"2518"
"80478",10704114527,10704,"2518"
"80479",10704114528,10704,"2518"
"80480",10704115016,10704,"2517"
"80481",10704115016,10704,"2517"
"80482",10704115032,10704,"2516"
"80483",10704115032,10704,"2516"
"80484",10704115032,10704,"2516"
"80485",10704115032,10704,"2516"
"80486",10704115031,10704,"2516"
"80487",10704115030,10704,"2516"
"80488",10704115033,10704,"2516"
"80489",10704115034,10704,"2516"
"80490",10704114825,10704,"2515"
"80491",10704114828,10704,"2515"
"80492",10704114807,10704,"2515"
"80493",10704114808,10704,"2515"
"80494",10704114809,10704,"2515"
"80495",10704114811,10704,"2515"
"80496",10704114814,10704,"2515"
"80497",10704114815,10704,"2515"
"80498",10704114815,10704,"2515"
"80499",10704114815,10704,"2515"
"80500",10704114815,10704,"2515"
"80501",10704114815,10704,"2515"
"80502",10704114816,10704,"2515"
"80503",10704114816,10704,"2515"
"80504",10704114806,10704,"2515"
"80505",10704114812,10704,"2515"
"80506",10704114820,10704,"2515"
"80507",10704114820,10704,"2515"
"80508",10704114810,10704,"2515"
"80509",10704114813,10704,"2515"
"80510",10704114811,10704,"2515"
"80511",10704114811,10704,"2515"
"80512",10704114810,10704,"2515"
"80513",10704114810,10704,"2515"
"80514",10704114809,10704,"2515"
"80515",10704114807,10704,"2515"
"80516",10704114808,10704,"2515"
"80517",10704114828,10704,"2515"
"80518",10704114825,10704,"2515"
"80519",10704114822,10704,"2515"
"80520",10704114825,10704,"2515"
"80521",10704114822,10704,"2515"
"80522",10704114825,10704,"2515"
"80523",10704114828,10704,"2515"
"80524",10704114805,10704,"2515"
"80525",10704114805,10704,"2515"
"80526",10704114805,10704,"2515"
"80527",10704114827,10704,"2515"
"80528",10704114805,10704,"2515"
"80529",10704114804,10704,"2515"
"80530",10704114831,10704,"2515"
"80531",10704115054,10704,"2516"
"80532",10704115054,10704,"2516"
"80533",10704115004,10704,"2517"
"80534",10704115004,10704,"2517"
"80535",10704115020,10704,"2517"
"80536",10704115052,10704,"2517"
"80537",10704115047,10704,"2517"
"80538",10704115047,10704,"2517"
"80539",10704115010,10704,"2517"
"80540",10704115004,10704,"2517"
"80541",10704115023,10704,"2517"
"80542",10704115002,10704,"2517"
"80543",10704115003,10704,"2517"
"80544",10704115002,10704,"2517"
"80545",10704114538,10704,"2518"
"80546",10704114503,10704,"2518"
"80547",10704114534,10704,"2518"
"80548",10704114525,10704,"2518"
"80549",10704114427,10704,"2518"
"80550",10704114416,10704,"2518"
"80551",10704114427,10704,"2519"
"80552",10704114510,10704,"2518"
"80553",10704114510,10704,"2518"
"80554",10704114521,10704,"2518"
"80555",10704115015,10704,"2517"
"80556",10704115015,10704,"2517"
"80557",10704115050,10704,"2517"
"80558",10704115050,10704,"2517"
"80559",10704115008,10704,"2517"
"80560",10704115038,10704,"2517"
"80561",10704114517,10704,"2518"
"80562",10704114509,10704,"2518"
"80563",10704114537,10704,"2518"
"80564",10704114511,10704,"2518"
"80565",10704114511,10704,"2518"
"80566",10704114402,10704,"2519"
"80567",10704114402,10704,"2519"
"80568",10704114411,10704,"2519"
"80569",10704114447,10704,"2519"
"80570",10704114447,10704,"2519"
"80571",10704114447,10704,"2519"
"80572",10704114411,10704,"2519"
"80573",10704114440,10704,"2519"
"80574",10704114440,10704,"2519"
"80575",10704114440,10704,"2519"
"80576",10704114421,10704,"2519"
"80577",10704114419,10704,"2519"
"80578",10704114419,10704,"2519"
"80579",10704114419,10704,"2519"
"80580",10704114441,10704,"2519"
"80581",10704114441,10704,"2519"
"80582",10704114441,10704,"2519"
"80583",10704114403,10704,"2500"
"80584",10704114436,10704,"2519"
"80585",10704154917,10704,"2500"
"80586",10704154935,10704,"2500"
"80587",10704114403,10704,"2500"
"80588",10704114618,10704,"2522"
"80589",10704114618,10704,"2500"
"80590",10704114648,10704,"2500"
"80591",10704114616,10704,"2500"
"80592",10704114616,10704,"2500"
"80593",10704114615,10704,"2500"
"80594",10704114615,10704,"2500"
"80595",10704114603,10704,"2500"
"80596",10704114603,10704,"2500"
"80597",10704154901,10704,"2500"
"80598",10704154901,10704,"2500"
"80599",10704114604,10704,"2500"
"80600",10704114652,10704,"2500"
"80601",10704114635,10704,"2500"
"80602",10704114602,10704,"2500"
"80603",10704154932,10704,"2500"
"80604",10704154901,10704,"2500"
"80605",10704114646,10704,"2500"
"80606",10704114635,10704,"2500"
"80607",10704114601,10704,"2500"
"80608",10704114621,10704,"2500"
"80609",10704114622,10704,"2525"
"80610",10704114642,10704,"2500"
"80611",10704114642,10704,"2500"
"80612",10704154921,10704,"2500"
"80613",10704154929,10704,"2500"
"80614",10704154916,10704,"2500"
"80615",10704154916,10704,"2500"
"80616",10704154933,10704,"2500"
"80617",10704154916,10704,"2500"
"80618",10704154916,10704,"2500"
"80619",10701113301,10701,"2500"
"80620",10701113301,10701,"2505"
"80621",10704154819,10704,"2500"
"80622",10704154819,10704,"2500"
"80623",10704154813,10704,"2500"
"80624",10704154819,10704,"2500"
"80625",10704154810,10704,"2500"
"80626",10704154819,10704,"2500"
"80627",10704154819,10704,"2500"
"80628",10704154819,10704,"2500"
"80629",10704154819,10704,"2500"
"80630",10704154810,10704,"2500"
"80631",10704154812,10704,"2500"
"80632",10704154812,10704,"2500"
"80633",10704154812,10704,"2500"
"80634",10704154812,10704,"2500"
"80635",10704154802,10704,"2500"
"80636",10704154810,10704,"2500"
"80637",10704154806,10704,"2500"
"80638",10704154804,10704,"2500"
"80639",10704154815,10704,"2500"
"80640",10704154815,10704,"2500"
"80641",10704154825,10704,"2500"
"80642",10704154825,10704,"2500"
"80643",10704154926,10704,"2500"
"80644",10704154926,10704,"2500"
"80645",10704154907,10704,"2500"
"80646",10704154913,10704,"2500"
"80647",10704154913,10704,"2500"
"80648",10704154913,10704,"2500"
"80649",10704154909,10704,"2500"
"80650",10704154912,10704,"2500"
"80651",10704154918,10704,"2500"
"80652",10704154919,10704,"2500"
"80653",10704154911,10704,"2500"
"80654",10704114540,10704,"2518"
"80655",10704114540,10704,"2518"
"80656",10704114540,10704,"2518"
"80657",10704114540,10704,"2518"
"80658",10704114540,10704,"2518"
"80659",10704114527,10704,"2518"
"80660",10704114528,10704,"2518"
"80661",10704114527,10704,"2518"
"80662",10704114533,10704,"2518"
"80663",10704114540,10704,"2518"
"80664",10704115021,10704,"2517"
"80665",10704115021,10704,"2517"
"80666",10704114535,10704,"2518"
"80667",10704115052,10704,"2517"
"80668",10704114502,10704,"2518"
"80669",10704115024,10704,"2517"
"80670",10704114518,10704,"2518"
"80671",10704114518,10704,"2518"
"80672",10704114426,10704,"2518"
"80673",10704114426,10704,"2518"
"80674",10704114428,10704,"2519"
"80675",10704114433,10704,"2519"
"80676",10704114434,10704,"2519"
"80677",10704114434,10704,"2519"
"80678",10704114414,10704,"2519"
"80679",10704114414,10704,"2519"
"80680",10704114405,10704,"2519"
"80681",10704114435,10704,"2519"
"80682",10704114420,10704,"2519"
"80683",10704114419,10704,"2519"
"80684",10704154829,10704,"2500"
"80685",10704114417,10704,"2519"
"80686",10704154809,10704,"2500"
"80687",10704154809,10704,"2500"
"80688",10704154809,10704,"2500"
"80689",10704154822,10704,"2500"
"80690",10704154809,10704,"2500"
"80691",10704154822,10704,"2500"
"80692",10704154822,10704,"2500"
"80693",10704154814,10704,"2500"
"80694",10704154833,10704,"2500"
"80695",10704154830,10704,"2500"
"80696",10704154830,10704,"2500"
"80697",10704154823,10704,"2500"
"80698",10704154821,10704,"2500"
"80699",10704154833,10704,"2500"
"80700",10704154827,10704,"2500"
"80701",10704154828,10704,"2500"
"80702",10704154823,10704,"2500"
"80703",10704115029,10704,"2516"
"80704",10704115003,10704,"2517"
"80705",10704114415,10704,"2518"
"80706",10704114427,10704,"2519"
"80707",10704154903,10704,"2500"
"80708",10704154903,10704,"2500"
"80709",10704154905,10704,"2500"
"80710",10704154921,10704,"2500"
"80711",10704154924,10704,"2500"
"80712",10704154924,10704,"2500"
"80713",10704114405,10704,"2519"
"80714",10704115008,10704,"2517"
"80715",10704115008,10704,"2517"
"80716",10704114521,10704,"2518"
"80717",10704114425,10704,"2518"
"80718",10704114416,10704,"2518"
"80719",10704114428,10704,"2519"
"80720",10704114604,10704,"2500"
"80721",10704154917,10704,"2500"
"80722",10704154917,10704,"2500"
"80723",10704154917,10704,"2500"
"80724",10704154917,10704,"2500"
"80725",10704154815,10704,"2500"
"80726",10704154815,10704,"2500"
"80727",10704154815,10704,"2500"
"80728",10704154801,10704,"2500"
"80729",10704154801,10704,"2500"
"80730",10704154934,10704,"2500"
"80731",10704154930,10704,"2500"
"80732",10704154930,10704,"2500"
"80733",10704154915,10704,"2500"
"80734",10704154914,10704,"2500"
"80735",10704154932,10704,"2500"
"80736",10704154935,10704,"2500"
"80737",10704114534,10704,"2518"
"80738",10704114534,10704,"2518"
"80739",10704114534,10704,"2518"
"80740",10704114533,10704,"2518"
"80741",10704114805,10704,"2515"
"80742",10704114804,10704,"2515"
"80743",10704114804,10704,"2515"
"80744",10704114831,10704,"2515"
"80745",10704114801,10704,"2515"
"80746",10704114831,10704,"2515"
"80747",10704114648,10704,"2500"
"80748",10704114652,10704,"2500"
"80749",10704154825,10704,"2500"
"80750",10704154827,10704,"2500"
"80751",10704154827,10704,"2500"
"80752",10704115030,10704,"2516"
"80753",10704115031,10704,"2516"
"80754",10704115033,10704,"2516"
"80755",10704115033,10704,"2516"
"80756",10704114512,10704,"2518"
"80757",10704114503,10704,"2518"
"80758",10704114603,10704,"2500"
"80759",10704114604,10704,"2500"
"80760",10704114603,10704,"2500"
"80761",10704114603,10704,"2500"
"80762",10704114602,10704,"2500"
"80763",10704114602,10704,"2500"
"80764",10704114602,10704,"2500"
"80765",10704154905,10704,"2500"
"80766",10704154912,10704,"2500"
"80767",10704154905,10704,"2500"
"80768",10704154905,10704,"2500"
"80769",10704114436,10704,"2519"
"80770",10704115007,10704,"2517"
"80771",10704115007,10704,"2517"
"80772",10704115007,10704,"2517"
"80773",10704114810,10704,"2515"
"80774",10704114810,10704,"2515"
"80775",10704114810,10704,"2515"
"80776",10704114811,10704,"2515"
"80777",10704114439,10704,"2519"
"80778",10704114439,10704,"2519"
"80779",10704114440,10704,"2519"
"80780",10704114440,10704,"2519"
"80781",10704114440,10704,"2519"
"80782",10704114440,10704,"2519"
"80783",10704114439,10704,"2519"
"80784",10704115053,10704,"2516"
"80785",10704114445,10704,"2518"
"80786",10704114445,10704,"2518"
"80787",10704114539,10704,"2518"
"80788",10704114539,10704,"2518"
"80789",10704114539,10704,"2518"
"80790",10704114827,10704,"2515"
"80791",10704114823,10704,"2515"
"80792",10704114830,10704,"2515"
"80793",10704114830,10704,"2515"
"80794",10704114405,10704,"2519"
"80795",10704114531,10704,"2518"
"80796",10704114808,10704,"2515"
"80797",10704114808,10704,"2515"
"80798",10704114808,10704,"2515"
"80799",10704115030,10704,"2516"
"80800",10704115021,10704,"2517"
"80801",10704115021,10704,"2517"
"80802",10704115020,10704,"2517"
"80803",10704115020,10704,"2517"
"80804",10704114636,10704,"2500"
"80805",10704114636,10704,"2500"
"80806",10704114644,10704,"2500"
"80807",10704114644,10704,"2500"
"80808",10704114644,10704,"2500"
"80809",10704114642,10704,"2500"
"80810",10704114432,10704,"2519"
"80811",10704114431,10704,"2519"
"80812",10704114432,10704,"2519"
"80813",10704114506,10704,"2518"
"80814",10704114506,10704,"2518"
"80815",10704114536,10704,"2518"
"80816",10704114502,10704,"2518"
"80817",10704154910,10704,"2500"
"80818",10704114415,10704,"2518"
"80819",10704114427,10704,"2519"
"80820",10704114427,10704,"2519"
"80821",10704154822,10704,"2500"
"80822",10704114421,10704,"2519"
"80823",10704114421,10704,"2519"
"80824",10704114404,10704,"2519"
"80825",10704114510,10704,"2518"
"80826",10704114827,10704,"2515"
"80827",10704114426,10704,"2518"
"80828",10704114524,10704,"2518"
"80829",10704115004,10704,"2517"
"80830",10704115054,10704,"2516"
"80831",10704115003,10704,"2517"
"80832",10704115003,10704,"2517"
"80833",10704115003,10704,"2517"
"80834",10704115002,10704,"2517"
"80835",10704114815,10704,"2515"
"80836",10704114815,10704,"2515"
"80837",10704114813,10704,"2515"
"80838",10704114814,10704,"2515"
"80839",10704114427,10704,"2519"
"80840",10704114411,10704,"2519"
"80841",10704115009,10704,"2517"
"80842",10704115009,10704,"2517"
"80843",10704114807,10704,"2515"
"80844",10704114825,10704,"2515"
"80845",10704114825,10704,"2515"
"80846",10704114419,10704,"2519"
"80847",10704114441,10704,"2519"
"80848",10704114441,10704,"2519"
"80849",10704114407,10704,"2519"
"80850",10704114827,10704,"2515"
"80851",10704114437,10704,"2519"
"80852",10704114435,10704,"2519"
"80853",10704114435,10704,"2519"
"80854",10704114437,10704,"2519"
"80855",10704114429,10704,"2519"
"80856",10704114429,10704,"2519"
"80857",10704114508,10704,"2518"
"80858",10704114804,10704,"2515"
"80859",10704114815,10704,"2515"
"80860",10704114525,10704,"2518"
"80861",10704114431,10704,"2519"
"80862",10704114433,10704,"2519"
"80863",10704115030,10704,"2516"
"80864",10704154810,10704,"2500"
"80865",10704154810,10704,"2500"
"80866",10704154810,10704,"2500"
"80867",10704115001,10704,"2517"
"80868",10704114648,10704,"2500"
"80869",10704115031,10704,"2516"
"80870",10704115031,10704,"2516"
"80871",10704115033,10704,"2516"
"80872",10704114408,10704,"2519"
"80873",10704114402,10704,"2519"
"80874",10704115046,10704,"2516"
"80875",10704114538,10704,"2518"
"80876",10704114523,10704,"2518"
"80877",10704114523,10704,"2518"
"80878",10704114523,10704,"2518"
"80879",10704114521,10704,"2518"
"80880",10704114538,10704,"2518"
"80881",10704154834,10704,"2500"
"80882",10704154834,10704,"2500"
"80883",10704154812,10704,"2500"
"80884",10704114436,10704,"2519"
"80885",10704154801,10704,"2500"
"80886",10704154832,10704,"2500"
"80887",10704154832,10704,"2500"
"80888",10704154927,10704,"2500"
"80889",10704114406,10704,"2519"
"80890",10704154832,10704,"2500"
"80891",10704154832,10704,"2500"
"80892",10704154801,10704,"2500"
"80893",10704154801,10704,"2500"
"80894",10704154815,10704,"2500"
"80895",10704154805,10704,"2500"
"80896",10704154804,10704,"2500"
"80897",10704154806,10704,"2500"
"80898",10704154805,10704,"2500"
"80899",10704154805,10704,"2500"
"80900",10704154812,10704,"2500"
"80901",10704154812,10704,"2500"
"80902",10704154813,10704,"2500"
"80903",10704154813,10704,"2500"
"80904",10704154813,10704,"2500"
"80905",10704154813,10704,"2500"
"80906",10704154813,10704,"2500"
"80907",10704154813,10704,"2500"
"80908",10704154813,10704,"2500"
"80909",10704154813,10704,"2500"
"80910",10704154813,10704,"2500"
"80911",10704154819,10704,"2500"
"80912",10704154819,10704,"2500"
"80913",10704154819,10704,"2500"
"80914",10704154819,10704,"2500"
"80915",10704154926,10704,"2500"
"80916",10704154919,10704,"2500"
"80917",10704154922,10704,"2500"
"80918",10704154919,10704,"2500"
"80919",10704154927,10704,"2500"
"80920",10704154927,10704,"2500"
"80921",10704154927,10704,"2500"
"80922",10704154927,10704,"2500"
"80923",10704154832,10704,"2500"
"80924",10704154832,10704,"2500"
"80925",10704154832,10704,"2500"
"80926",10704154832,10704,"2500"
"80927",10704154801,10704,"2500"
"80928",10704154832,10704,"2500"
"80929",10704154832,10704,"2500"
"80930",10704154801,10704,"2500"
"80931",10704154801,10704,"2500"
"80932",10704154801,10704,"2500"
"80933",10704154824,10704,"2500"
"80934",10704154824,10704,"2500"
"80935",10704154801,10704,"2500"
"80936",10704154924,10704,"2500"
"80937",10704154924,10704,"2500"
"80938",10704154934,10704,"2500"
"80939",10704154914,10704,"2500"
"80940",10704154930,10704,"2500"
"80941",10704154802,10704,"2500"
"80942",10704154926,10704,"2500"
"80943",10704114831,10704,"2515"
"80944",10704114801,10704,"2515"
"80945",10704114802,10704,"2515"
"80946",10704114803,10704,"2515"
"80947",10704114802,10704,"2515"
"80948",10704114803,10704,"2515"
"80949",10704114803,10704,"2515"
"80950",10704114802,10704,"2515"
"80951",10704114826,10704,"2515"
"80952",10704114826,10704,"2515"
"80953",10704114826,10704,"2515"
"80954",10704114826,10704,"2515"
"80955",10704114831,10704,"2515"
"80956",10704114826,10704,"2515"
"80957",10704114826,10704,"2515"
"80958",10704115042,10704,"2516"
"80959",10704115012,10704,"2516"
"80960",10704115042,10704,"2516"
"80961",10704115042,10704,"2516"
"80962",10704115012,10704,"2516"
"80963",10704115042,10704,"2516"
"80964",10704115042,10704,"2516"
"80965",10704115028,10704,"2516"
"80966",10704115029,10704,"2516"
"80967",10704115048,10704,"2516"
"80968",10704115048,10704,"2516"
"80969",10704115028,10704,"2516"
"80970",10704115028,10704,"2516"
"80971",10704115048,10704,"2516"
"80972",10704115054,10704,"2516"
"80973",10704115054,10704,"2516"
"80974",10704115041,10704,"2516"
"80975",10704115041,10704,"2516"
"80976",10704115041,10704,"2516"
"80977",10704115041,10704,"2516"
"80978",10704115041,10704,"2516"
"80979",10704115029,10704,"2516"
"80980",10704115044,10704,"2516"
"80981",10704115044,10704,"2516"
"80982",10704115034,10704,"2516"
"80983",10704115044,10704,"2516"
"80984",10704115044,10704,"2516"
"80985",10704115034,10704,"2516"
"80986",10704115034,10704,"2516"
"80987",10704115033,10704,"2516"
"80988",10704115053,10704,"2516"
"80989",10704115053,10704,"2516"
"80990",10704115053,10704,"2516"
"80991",10704115029,10704,"2516"
"80992",10704115029,10704,"2516"
"80993",10704115029,10704,"2516"
"80994",10704114824,10704,"2515"
"80995",10704114824,10704,"2515"
"80996",10704114824,10704,"2515"
"80997",10704154933,10704,"2500"
"80998",10704154933,10704,"2500"
"80999",10704154929,10704,"2500"
"81000",10704154929,10704,"2500"
"81001",10704154929,10704,"2500"
"81002",10704154929,10704,"2500"
"81003",10704154912,10704,"2500"
"81004",10704154918,10704,"2500"
"81005",10704154918,10704,"2500"
"81006",10704154915,10704,"2500"
"81007",10704154915,10704,"2500"
"81008",10704154918,10704,"2500"
"81009",10704154909,10704,"2500"
"81010",10704154913,10704,"2500"
"81011",10704154909,10704,"2500"
"81012",10704154909,10704,"2500"
"81013",10704154913,10704,"2500"
"81014",10704154913,10704,"2500"
"81015",10704154913,10704,"2500"
"81016",10704154907,10704,"2500"
"81017",10704154907,10704,"2500"
"81018",10704154908,10704,"2500"
"81019",10704154908,10704,"2500"
"81020",10704154905,10704,"2500"
"81021",10704154908,10704,"2500"
"81022",10704154908,10704,"2500"
"81023",10704154908,10704,"2500"
"81024",10704154913,10704,"2500"
"81025",10704154908,10704,"2500"
"81026",10704154931,10704,"2500"
"81027",10704154931,10704,"2500"
"81028",10704154931,10704,"2500"
"81029",10704154908,10704,"2500"
"81030",10704154931,10704,"2500"
"81031",10704114404,10704,"2519"
"81032",10704114404,10704,"2519"
"81033",10704114404,10704,"2519"
"81034",10704114404,10704,"2519"
"81035",10704114448,10704,"2519"
"81036",10704114448,10704,"2519"
"81037",10704114411,10704,"2519"
"81038",10704114448,10704,"2519"
"81039",10704114618,10704,"2500"
"81040",10704114447,10704,"2519"
"81041",10704114447,10704,"2519"
"81042",10704114447,10704,"2519"
"81043",10704114409,10704,"2519"
"81044",10704114409,10704,"2519"
"81045",10704114447,10704,"2519"
"81046",10704114409,10704,"2519"
"81047",10704114421,10704,"2519"
"81048",10704114421,10704,"2519"
"81049",10704114421,10704,"2519"
"81050",10704114421,10704,"2519"
"81051",10704114437,10704,"2519"
"81052",10704114437,10704,"2519"
"81053",10704114437,10704,"2519"
"81054",10704114414,10704,"2519"
"81055",10704114414,10704,"2519"
"81056",10704114414,10704,"2519"
"81057",10704114414,10704,"2519"
"81058",10704114414,10704,"2519"
"81059",10704114401,10704,"2519"
"81060",10704114401,10704,"2519"
"81061",10704114437,10704,"2519"
"81062",10704114401,10704,"2519"
"81063",10704114401,10704,"2519"
"81064",10704114422,10704,"2519"
"81065",10704114422,10704,"2519"
"81066",10704114422,10704,"2519"
"81067",10704114422,10704,"2519"
"81068",10704114422,10704,"2519"
"81069",10704114423,10704,"2519"
"81070",10704114423,10704,"2519"
"81071",10704114423,10704,"2519"
"81072",10704114423,10704,"2519"
"81073",10704114423,10704,"2519"
"81074",10704114423,10704,"2519"
"81075",10704114424,10704,"2519"
"81076",10704114424,10704,"2519"
"81077",10704114430,10704,"2519"
"81078",10704114430,10704,"2519"
"81079",10704114408,10704,"2519"
"81080",10704114408,10704,"2519"
"81081",10704114408,10704,"2519"
"81082",10704114430,10704,"2519"
"81083",10704114430,10704,"2519"
"81084",10704114430,10704,"2519"
"81085",10704114407,10704,"2519"
"81086",10704114407,10704,"2519"
"81087",10704114406,10704,"2519"
"81088",10704114431,10704,"2519"
"81089",10704114431,10704,"2519"
"81090",10704114431,10704,"2519"
"81091",10704114431,10704,"2519"
"81092",10704114432,10704,"2519"
"81093",10704114432,10704,"2519"
"81094",10704114432,10704,"2519"
"81095",10704114432,10704,"2519"
"81096",10704114402,10704,"2519"
"81097",10704114402,10704,"2519"
"81098",10704114601,10704,"2500"
"81099",10704114601,10704,"2500"
"81100",10704114601,10704,"2500"
"81101",10704114601,10704,"2500"
"81102",10704154904,10704,"2500"
"81103",10704154904,10704,"2500"
"81104",10704154904,10704,"2500"
"81105",10704154904,10704,"2500"
"81106",10704154925,10704,"2500"
"81107",10704154925,10704,"2500"
"81108",10704154925,10704,"2500"
"81109",10704154925,10704,"2500"
"81110",10704154925,10704,"2500"
"81111",10704154925,10704,"2500"
"81112",10704154911,10704,"2500"
"81113",10704154911,10704,"2500"
"81114",10704154920,10704,"2500"
"81115",10704154904,10704,"2500"
"81116",10704154924,10704,"2500"
"81117",10704154911,10704,"2500"
"81118",10704154925,10704,"2500"
"81119",10704115001,10704,"2517"
"81120",10704115001,10704,"2517"
"81121",10704115039,10704,"2517"
"81122",10704115039,10704,"2517"
"81123",10704115009,10704,"2517"
"81124",10704115009,10704,"2517"
"81125",10704115052,10704,"2517"
"81126",10704115052,10704,"2517"
"81127",10704115045,10704,"2517"
"81128",10704115050,10704,"2517"
"81129",10704115013,10704,"2517"
"81130",10704115013,10704,"2517"
"81131",10704115011,10704,"2517"
"81132",10704115011,10704,"2517"
"81133",10704115011,10704,"2517"
"81134",10704115011,10704,"2517"
"81135",10704115017,10704,"2517"
"81136",10704115017,10704,"2517"
"81137",10704115017,10704,"2517"
"81138",10704115002,10704,"2517"
"81139",10704115002,10704,"2517"
"81140",10704115002,10704,"2517"
"81141",10704115002,10704,"2517"
"81142",10704115003,10704,"2517"
"81143",10704115003,10704,"2517"
"81144",10704114433,10704,"2519"
"81145",10704114433,10704,"2519"
"81146",10704114428,10704,"2519"
"81147",10704114428,10704,"2519"
"81148",10704114428,10704,"2519"
"81149",10704114428,10704,"2519"
"81150",10704114428,10704,"2519"
"81151",10704114433,10704,"2519"
"81152",10704114433,10704,"2519"
"81153",10704114434,10704,"2519"
"81154",10704114429,10704,"2519"
"81155",10704114435,10704,"2519"
"81156",10704114435,10704,"2519"
"81157",10704114435,10704,"2519"
"81158",10704114435,10704,"2519"
"81159",10704114420,10704,"2519"
"81160",10704114441,10704,"2519"
"81161",10704154935,10704,"2500"
"81162",10704154935,10704,"2500"
"81163",10704154932,10704,"2500"
"81164",10704154932,10704,"2500"
"81165",10704154910,10704,"2500"
"81166",10704154910,10704,"2500"
"81167",10704154910,10704,"2500"
"81168",10704154910,10704,"2500"
"81169",10704154901,10704,"2500"
"81170",10704154901,10704,"2500"
"81171",10704154901,10704,"2500"
"81172",10704154901,10704,"2500"
"81173",10704114403,10704,"2500"
"81174",10704114403,10704,"2500"
"81175",10704114603,10704,"2500"
"81176",10704114603,10704,"2500"
"81177",10704114615,10704,"2500"
"81178",10704114615,10704,"2500"
"81179",10704114615,10704,"2500"
"81180",10704114615,10704,"2500"
"81181",10704114615,10704,"2500"
"81182",10704114615,10704,"2500"
"81183",10704114616,10704,"2500"
"81184",10704114617,10704,"2500"
"81185",10704114605,10704,"2500"
"81186",10704114605,10704,"2500"
"81187",10704114605,10704,"2500"
"81188",10704114604,10704,"2500"
"81189",10704114604,10704,"2500"
"81190",10704114604,10704,"2500"
"81191",10704154901,10704,"2500"
"81192",10704114520,10704,"2518"
"81193",10704114511,10704,"2518"
"81194",10704114511,10704,"2518"
"81195",10704114513,10704,"2518"
"81196",10704114513,10704,"2518"
"81197",10704114520,10704,"2518"
"81198",10704114513,10704,"2518"
"81199",10704114512,10704,"2518"
"81200",10704114512,10704,"2518"
"81201",10704114514,10704,"2518"
"81202",10704114514,10704,"2518"
"81203",10704114508,10704,"2518"
"81204",10704114416,10704,"2518"
"81205",10704114511,10704,"2518"
"81206",10704114514,10704,"2518"
"81207",10704114522,10704,"2518"
"81208",10704114521,10704,"2518"
"81209",10704114521,10704,"2518"
"81210",10704114520,10704,"2518"
"81211",10704114520,10704,"2518"
"81212",10704114521,10704,"2518"
"81213",10704114521,10704,"2518"
"81214",10704114509,10704,"2518"
"81215",10704114510,10704,"2518"
"81216",10704114510,10704,"2518"
"81217",10704114509,10704,"2518"
"81218",10704114509,10704,"2518"
"81219",10704114509,10704,"2518"
"81220",10704114509,10704,"2518"
"81221",10704114537,10704,"2518"
"81222",10704114537,10704,"2518"
"81223",10704114537,10704,"2518"
"81224",10704114536,10704,"2518"
"81225",10704114536,10704,"2518"
"81226",10704114502,10704,"2518"
"81227",10704114501,10704,"2518"
"81228",10704114501,10704,"2518"
"81229",10704114501,10704,"2518"
"81230",10704114501,10704,"2518"
"81231",10704114523,10704,"2518"
"81232",10704114523,10704,"2518"
"81233",10704114523,10704,"2518"
"81234",10704114523,10704,"2518"
"81235",10704114523,10704,"2518"
"81236",10704114507,10704,"2518"
"81237",10704114507,10704,"2518"
"81238",10704114507,10704,"2518"
"81239",10704114507,10704,"2518"
"81240",10704114507,10704,"2518"
"81241",10704114524,10704,"2518"
"81242",10704114524,10704,"2518"
"81243",10704114504,10704,"2518"
"81244",10704114504,10704,"2518"
"81245",10704114525,10704,"2518"
"81246",10704114504,10704,"2518"
"81247",10704114505,10704,"2518"
"81248",10704114505,10704,"2518"
"81249",10704114505,10704,"2518"
"81250",10704114503,10704,"2518"
"81251",10704114503,10704,"2518"
"81252",10704154802,10704,"2500"
"81253",10704154802,10704,"2500"
"81254",10704154812,10704,"2500"
"81255",10704154812,10704,"2500"
"81256",10704114822,10704,"2515"
"81257",10704114822,10704,"2515"
"81258",10704114822,10704,"2515"
"81259",10704114829,10704,"2515"
"81260",10704114829,10704,"2515"
"81261",10704114828,10704,"2515"
"81262",10704114828,10704,"2515"
"81263",10704114830,10704,"2515"
"81264",10704114830,10704,"2515"
"81265",10704114823,10704,"2515"
"81266",10704114823,10704,"2515"
"81267",10704114820,10704,"2515"
