"postcode","total_tax","num_individuals","mean_tax_000s","year"
6110,1091813992,20775,52.555,"2012"
6111,735720607,13490,54.539,"2012"
6112,1339665550,24510,54.658,"2012"
6121,108827929,1665,65.363,"2012"
6122,373663278,6165,60.611,"2012"
6123,53627302,915,58.61,"2012"
6124,39703873,660,60.158,"2012"
6125,98659457,1665,59.255,"2012"
6126,5238963,85,61.635,"2012"
6147,447727881,9085,49.283,"2012"
6148,680836894,11070,61.503,"2012"
6149,779073497,12920,60.3,"2012"
6150,540155677,9195,58.745,"2012"
6151,986612128,11465,86.055,"2012"
6152,1077358128,16090,66.959,"2012"
6153,1242350371,13975,88.899,"2012"
6154,415336185,6275,66.19,"2012"
6155,1840641058,32040,57.449,"2012"
6156,786550100,10095,77.915,"2012"
6157,568449256,8470,67.114,"2012"
6158,377357085,4735,79.696,"2012"
6159,192007466,2105,91.215,"2012"
6160,381128904,5650,67.457,"2012"
6161,6502490,95,68.448,"2012"
6162,466373628,6640,70.237,"2012"
6163,1637031333,29300,55.872,"2012"
6164,1876909958,31045,60.458,"2012"
6165,11580550,160,72.379,"2012"
6166,345726774,5475,63.147,"2012"
6167,659363811,12290,53.651,"2012"
6168,710265557,12940,54.89,"2012"
6169,1133945664,20275,55.929,"2012"
6170,238201153,4140,57.537,"2012"
6171,705477883,11065,63.758,"2012"
6172,478657119,8060,59.387,"2012"
6173,430849466,6370,67.638,"2012"
6174,78386116,1310,59.837,"2012"
6175,113083610,1795,63,"2012"
6176,27098369,470,57.657,"2012"
6180,107611329,1835,58.644,"2012"
6181,15241781,210,72.58,"2012"
6207,23671607,400,59.18,"2012"
6208,314351773,5340,58.868,"2012"
6209,38717449,710,54.532,"2012"
6210,2112173164,36850,57.319,"2012"
6211,142985589,2565,55.745,"2012"
6213,25233025,420,60.079,"2012"
6214,18539692,360,51.5,"2012"
6215,118770880,2060,57.656,"2012"
6218,15701364,305,51.48,"2012"
6220,134495192,2685,50.092,"2012"
6221,4635966,75,61.813,"2012"
6223,7356249,110,66.875,"2012"
6224,33227259,660,50.345,"2012"
6225,304760485,4905,62.133,"2012"
6226,26179436,375,69.812,"2012"
6227,23849569,430,55.465,"2012"
6228,5743816,85,67.575,"2012"
6229,7399277,105,70.47,"2012"
6230,1401763627,24020,58.359,"2012"
6231,50061899,720,69.531,"2012"
6232,331396316,5740,57.735,"2012"
6233,614737270,10090,60.926,"2012"
6236,70605369,1245,56.712,"2012"
6237,81798592,1475,55.457,"2012"
6239,122971676,2510,48.993,"2012"
6244,38837983,940,41.318,"2012"
6251,9309934,210,44.334,"2012"
6253,15814632,395,40.038,"2012"
6254,13440036,290,46.345,"2012"
6255,103932214,2265,45.887,"2012"
6258,167967907,3850,43.629,"2012"
6260,40535469,980,41.363,"2012"
6262,16169388,395,40.936,"2012"
6271,86057707,1640,52.475,"2012"
6275,32778200,775,42.295,"2012"
6280,699563721,14570,48.014,"2012"
6281,238825038,4210,56.729,"2012"
6282,50537787,915,55.233,"2012"
6284,53234432,1140,46.697,"2012"
6285,267070462,5730,46.61,"2012"
6286,14611404,345,42.352,"2012"
6288,17243819,350,49.269,"2012"
6290,39819116,970,41.051,"2012"
6302,90265767,1965,45.937,"2012"
6304,42597699,905,47.07,"2012"
6306,25594483,575,44.513,"2012"
6308,39390381,850,46.342,"2012"
6309,7022437,110,63.841,"2012"
6311,11797119,285,41.394,"2012"
6312,126054416,2625,48.021,"2012"
6313,4622302,60,77.039,"2012"
6315,56979062,1360,41.897,"2012"
6316,8538927,195,43.79,"2012"
6317,97237820,2320,41.913,"2012"
6318,12401058,295,42.038,"2012"
6320,13506674,380,35.544,"2012"
6321,10308030,315,32.724,"2012"
6322,5018512,90,55.762,"2012"
6323,22706006,515,44.09,"2012"
6324,79917470,1960,40.775,"2012"
6326,12872429,325,39.608,"2012"
6327,3613956,70,51.628,"2012"
6328,12825498,280,45.806,"2012"
6330,857512892,18950,45.252,"2012"
6331,33594832,690,48.689,"2012"
6332,12277519,270,45.473,"2012"
6333,133798794,3240,41.296,"2012"
6335,23121808,460,50.265,"2012"
6336,7926256,205,38.665,"2012"
6337,20638370,430,47.997,"2012"
6338,17175176,440,39.035,"2012"
6341,8734454,135,64.7,"2012"
6343,6191795,155,39.948,"2012"
6346,24953045,570,43.778,"2012"
6348,33908785,575,58.972,"2012"
6350,9577479,275,34.828,"2012"
6352,3765172,75,50.203,"2012"
6353,23030695,550,41.874,"2012"
6355,16436971,395,41.613,"2012"
6356,5521237,125,44.17,"2012"
6358,3013686,115,26.206,"2012"
6359,10840035,305,35.542,"2012"
6361,4456146,60,74.27,"2012"
6365,14233199,355,40.094,"2012"
6367,9414967,230,40.935,"2012"
6369,19357370,500,38.715,"2012"
6370,12948976,345,37.534,"2012"
6372,3819287,80,47.742,"2012"
6375,28615735,660,43.358,"2012"
6383,30384195,610,49.811,"2012"
6390,62430223,935,66.771,"2012"
6391,31848156,685,46.494,"2012"
6392,19052066,345,55.224,"2012"
6395,59883327,1460,41.016,"2012"
6396,9436174,200,47.181,"2012"
6398,12710351,340,37.384,"2012"
6401,198313543,3945,50.27,"2012"
6403,5032708,90,55.919,"2012"
6405,6996514,175,39.981,"2012"
6407,27855792,605,46.043,"2012"
6409,9571739,240,39.883,"2012"
6410,22669572,530,42.773,"2012"
6415,89453210,1720,52.008,"2012"
6418,20615895,465,44.336,"2012"
6420,2500294,55,45.46,"2012"
6421,4748449,65,73.054,"2012"
6423,4736692,65,72.873,"2012"
6425,3308286,60,55.139,"2012"
6426,33573765,535,62.755,"2012"
6429,26598228,450,59.108,"2012"
6430,1007015420,14550,69.211,"2012"
6431,3941419,120,32.846,"2012"
6432,296448456,4710,62.941,"2012"
6433,33026888,480,68.807,"2012"
6437,30533235,385,79.308,"2012"
6438,21514290,395,54.467,"2012"
6440,13309704,250,53.239,"2012"
6442,106648553,1415,75.371,"2012"
6443,22748646,405,56.17,"2012"
6445,4565250,125,36.522,"2012"
6446,3339387,55,60.717,"2012"
6448,8042420,175,45.957,"2012"
6450,398303742,8015,49.695,"2012"
6460,19887127,440,45.199,"2012"
6461,17788804,405,43.923,"2012"
6468,8597938,210,40.943,"2012"
6472,5425209,95,57.108,"2012"
6475,9195114,250,36.781,"2012"
6477,6568643,115,57.119,"2012"
6479,14306443,395,36.219,"2012"
6485,12829186,285,45.015,"2012"
6488,4261744,80,53.272,"2012"
6490,4572146,70,65.317,"2012"
6501,31627619,575,55.005,"2012"
6502,36098018,750,48.131,"2012"
6503,56448544,1220,46.27,"2012"
6505,3002480,55,54.591,"2012"
6507,18392129,385,47.772,"2012"
6509,3289073,65,50.602,"2012"
6510,57756008,1275,45.299,"2012"
6511,12335975,280,44.058,"2012"
6513,6373232,105,60.698,"2012"
6514,18004195,360,50.012,"2012"
6515,10945971,230,47.592,"2012"
6516,54677207,940,58.168,"2012"
6517,14718797,315,46.727,"2012"
6518,6760600,155,43.617,"2012"
6519,16300122,345,47.247,"2012"
6521,9931396,205,48.446,"2012"
6522,17895888,315,56.813,"2012"
6525,117213967,2080,56.353,"2012"
6528,13983321,305,45.847,"2012"
6530,1092881951,19580,55.817,"2012"
6531,54427594,955,56.993,"2012"
6532,125668593,2220,56.608,"2012"
6535,41901637,925,45.3,"2012"
6536,41975665,865,48.527,"2012"
6537,22304970,455,49.022,"2012"
6556,66701451,1215,54.899,"2012"
6558,29819459,510,58.47,"2012"
6560,31881154,620,51.422,"2012"
6562,33626734,635,52.956,"2012"
6564,11555354,245,47.165,"2012"
6566,97759872,1895,51.589,"2012"
6568,5730064,155,36.969,"2012"
6569,7146271,185,38.629,"2012"
6575,4821129,95,50.749,"2012"
6603,41123781,775,53.063,"2012"
6606,5894156,105,56.135,"2012"
6608,3239168,50,64.784,"2012"
6609,29212439,520,56.178,"2012"
6612,8232595,130,63.328,"2012"
6620,11620409,225,51.647,"2012"
6623,25681364,480,53.503,"2012"
6630,18889126,325,58.121,"2012"
6635,3440392,60,57.34,"2012"
6638,12860867,255,50.435,"2012"
6640,6515450,140,46.539,"2012"
6642,20926250,420,49.825,"2012"
6646,5062093,100,50.621,"2012"
6701,164860401,3275,50.34,"2012"
6707,94687402,1630,58.091,"2012"
6710,33902417,465,72.909,"2012"
6713,75226253,750,100.302,"2012"
6714,899918564,10240,87.883,"2012"
6716,33842490,315,107.437,"2012"
6718,24159271,445,54.291,"2012"
6720,103615644,1195,86.708,"2012"
6721,264997419,2925,90.598,"2012"
6722,477076719,6060,78.726,"2012"
6725,450008709,8020,56.111,"2012"
6726,66794664,1020,65.485,"2012"
6728,109736902,1980,55.423,"2012"
6740,27790184,495,56.142,"2012"
6743,232160882,3980,58.332,"2012"
6751,166810740,1915,87.108,"2012"
6753,275064708,3210,85.69,"2012"
6754,77977505,840,92.831,"2012"
6760,5460403,75,72.806,"2012"
6765,35050177,825,42.486,"2012"
6770,33537702,760,44.129,"2012"
6798,66438001,945,70.305,"2012"
6799,12594906,260,48.442,"2012"
6831,8967394,80,112.093,"2012"
6837,16857558,250,67.431,"2012"
6840,22947175,160,143.42,"2012"
6843,68372348,510,134.064,"2012"
6849,10050257,225,44.668,"2012"
6850,19320123,160,120.751,"2012"
6865,6070851,80,75.886,"2012"
6872,56709106,1045,54.268,"2012"
6892,11450890,130,88.084,"2012"
6901,4655781,65,71.628,"2012"
6903,6912001,70,98.743,"2012"
6904,34206715,580,58.978,"2012"
6906,6731605,95,70.859,"2012"
6909,9772420,100,97.725,"2012"
6910,21806674,255,85.517,"2012"
6911,13344012,125,106.753,"2012"
6912,3995122,50,79.903,"2012"
6913,11633792,195,59.661,"2012"
6914,6453331,80,80.667,"2012"
6915,9669481,90,107.439,"2012"
6916,12285143,210,58.501,"2012"
6917,7958539,100,79.586,"2012"
6918,10990684,135,81.413,"2012"
6919,14273876,260,54.9,"2012"
6920,6249246,65,96.143,"2012"
6921,5621310,65,86.482,"2012"
6922,12498334,145,86.196,"2012"
6923,11015562,140,78.683,"2012"
6924,5553091,65,85.433,"2012"
6926,11479419,120,95.662,"2012"
6929,13717867,145,94.606,"2012"
6931,4998804,60,83.314,"2012"
6932,11725880,155,75.651,"2012"
6935,4303797,60,71.73,"2012"
6936,18506279,290,63.815,"2012"
6941,3901435,50,78.029,"2012"
6943,11006677,150,73.378,"2012"
6944,5669938,95,59.684,"2012"
6946,3855257,70,55.076,"2012"
6947,10199304,125,81.595,"2012"
6951,24487303,485,50.49,"2012"
6952,7354335,115,63.951,"2012"
6953,12437977,120,103.65,"2012"
6954,10313153,140,73.666,"2012"
6955,7429459,110,67.541,"2012"
6956,9380996,95,98.748,"2012"
6957,8534033,120,71.117,"2012"
6959,21416720,345,62.078,"2012"
6960,4331858,60,72.198,"2012"
6963,5846002,90,64.956,"2012"
6964,8169146,120,68.077,"2012"
6965,3985880,50,79.718,"2012"
6966,5371858,75,71.625,"2012"
6968,12322501,140,88.018,"2012"
6969,3237319,55,58.861,"2012"
6970,7723216,110,70.212,"2012"
6979,18538111,295,62.842,"2012"
6981,10101591,120,84.18,"2012"
6982,3754447,55,68.263,"2012"
6984,9737252,115,84.672,"2012"
6985,14974231,150,99.829,"2012"
6987,7231255,100,72.313,"2012"
6989,6121610,70,87.452,"2012"
6990,3832463,60,63.875,"2012"
6991,4617279,60,76.955,"2012"
6992,6630073,90,73.668,"2012"
7000,439433593,8475,51.851,"2012"
7001,48980269,705,69.476,"2012"
7002,7578300,105,72.175,"2012"
7004,242917730,4460,54.466,"2012"
7005,496319255,8295,59.834,"2012"
7006,7165301,105,68.241,"2012"
7007,102553513,1840,55.736,"2012"
7008,346374358,7040,49.201,"2012"
7009,273971246,6530,41.956,"2012"
7010,305974316,7695,39.763,"2012"
7011,298551422,7360,40.565,"2012"
7012,19508063,445,43.839,"2012"
7015,279716346,6065,46.12,"2012"
7016,36131137,970,37.249,"2012"
7017,138748788,2970,46.717,"2012"
7018,552518102,11805,46.804,"2012"
7019,89318640,2325,38.417,"2012"
7020,76006035,1540,49.355,"2012"
7021,72201261,1505,47.975,"2012"
7022,21473147,495,43.381,"2012"
7023,7339071,130,56.455,"2012"
7024,14324130,310,46.207,"2012"
7025,52610618,1130,46.559,"2012"
7026,18926142,495,38.235,"2012"
7027,5125085,110,46.592,"2012"
7030,307512200,7660,40.146,"2012"
7050,304813366,6725,45.326,"2012"
7051,11816325,275,42.969,"2012"
7052,195376820,4150,47.079,"2012"
7053,117814325,2185,53.92,"2012"
7054,227215086,4830,47.043,"2012"
7055,10040787,235,42.727,"2012"
7109,178282928,4485,39.751,"2012"
7112,51166024,1435,35.656,"2012"
7113,21242131,545,38.977,"2012"
7116,37040560,1070,34.618,"2012"
7117,19499744,510,38.235,"2012"
7120,31169156,845,36.887,"2012"
7140,201982136,5265,38.364,"2012"
7150,66923785,1550,43.177,"2012"
7155,18907431,450,42.017,"2012"
7162,14697057,385,38.175,"2012"
7163,7186688,185,38.847,"2012"
7170,159066699,3060,51.983,"2012"
7171,68947249,1645,41.914,"2012"
7172,71615189,1765,40.576,"2012"
7173,132347510,3290,40.228,"2012"
7174,3554023,70,50.772,"2012"
7175,3964722,75,52.863,"2012"
7177,9240364,255,36.237,"2012"
7178,3734507,70,53.351,"2012"
7179,9074352,230,39.454,"2012"
7180,2562292,55,46.588,"2012"
7182,3639492,80,45.494,"2012"
7184,11869919,370,32.081,"2012"
7190,56996001,1545,36.891,"2012"
7209,9303774,205,45.385,"2012"
7210,20504023,505,40.603,"2012"
7211,4507987,90,50.089,"2012"
7212,47172329,1060,44.503,"2012"
7213,3507351,80,43.842,"2012"
7214,9294954,225,41.311,"2012"
7215,68692822,1770,38.81,"2012"
7216,54741902,1565,34.979,"2012"
7248,239432641,6565,36.472,"2012"
7249,247710679,5850,42.344,"2012"
7250,1353345234,28775,47.032,"2012"
7252,71233145,1535,46.406,"2012"
7253,88221668,2045,43.141,"2012"
7254,10764499,300,35.882,"2012"
7255,18935669,480,39.45,"2012"
7256,48101760,1080,44.539,"2012"
7258,33380397,575,58.053,"2012"
7259,10245831,280,36.593,"2012"
7260,65449419,1660,39.428,"2012"
7261,8088669,210,38.518,"2012"
7262,36082868,940,38.387,"2012"
7263,10411386,310,33.586,"2012"
7264,8931671,275,32.479,"2012"
7265,4749404,105,45.233,"2012"
7267,19034896,470,40.5,"2012"
7268,24552089,610,40.25,"2012"
7270,80246233,1955,41.047,"2012"
7275,77512356,1810,42.825,"2012"
7276,11287245,300,37.625,"2012"
7277,132239054,2980,44.376,"2012"
7290,50212156,1215,41.327,"2012"
7291,12632687,295,42.823,"2012"
7292,13995662,330,42.412,"2012"
7300,78123881,1805,43.282,"2012"
7301,99957033,2300,43.46,"2012"
7302,36467024,950,38.387,"2012"
7303,57346552,1405,40.817,"2012"
7304,113632738,3090,36.775,"2012"
7305,21105332,565,37.355,"2012"
7306,75466021,2045,36.903,"2012"
7307,221273769,5205,42.512,"2012"
7310,589054897,14355,41.035,"2012"
7315,315465846,7725,40.838,"2012"
7316,142256139,3250,43.772,"2012"
7320,403282645,8930,45.161,"2012"
7321,95174678,2200,43.262,"2012"
7322,86298561,1970,43.807,"2012"
7325,187497311,4405,42.565,"2012"
7330,152585830,3775,40.421,"2012"
7331,14369645,340,42.264,"2012"
7467,50867376,940,54.115,"2012"
7468,19531446,405,48.226,"2012"
7469,22051912,400,55.13,"2012"
7470,27552905,430,64.077,"2012"
8002,3491897,55,63.49,"2012"
8004,6253569,90,69.485,"2012"
8006,4378722,55,79.614,"2012"
8007,15698900,330,47.573,"2012"
8008,7328765,70,104.697,"2012"
8009,4834997,65,74.385,"2012"
8010,3595540,55,65.374,"2012"
9726,31395290,625,50.233,"2012"
